FID,OBJECTID,UIDENT,NAW1_EN,NAW1_SP,NAW1_FR,NAW2_EN,NAW2_SP,NAW2_FR,NAW3_EN,NAW3_SP,NAW3_FR,NAW4_EN,NAW4_SP,NAW4_FR,TRANS_BND,MAP_COLOR,INTERNAL,FED_REF,COUNTRY,USA_REG,USA_SUB,USA_ACC,USA_REG_NA,USA_SUB_NA,USA_ACC_NA,CAN_MDA,CAN_SDA,CAN_MDA_EN,CAN_MDA_FR,CAN_SDA_EN,CAN_SDA_FR,MEX_FC_RH,MEX_REG_RH,EDIT_DATE,EDIT,comments,Shape_Leng,Shape_Area
1647,1648,178316,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,59829.263880799997423,146074001.087000012397766
1648,1649,178416,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,40258.724502600001870,64502800.296800002455711
1649,1650,178516,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Back,Back,Back,-999,10,-999,10R,CAN,-999,-999,-999, , , ,10,10R,Arctic Drainage Area,Aire de drainage de l'Arctique,Back,Back,-999, ,20090827,EDT, ,27687.170716299999185,39774218.861699998378754
1650,1651,178616,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,33444.092331200001354,73148584.394500002264977
1651,1652,178716,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,48070.538182299998880,97493498.328600004315376
1652,1653,178816,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,33877.560183800000232,57031417.915600001811981
1653,1654,178916,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Back,Back,Back,-999,10,-999,10R,CAN,-999,-999,-999, , , ,10,10R,Arctic Drainage Area,Aire de drainage de l'Arctique,Back,Back,-999, ,20090827,EDT, ,24191.060925900001166,29955621.751600001007318
1654,1655,179016,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,12111.032582499999990,9404161.179169999435544
1655,1656,179116,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,11431.009692499999801,7660115.175429999828339
1656,1657,179216,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,20152.669782600001781,19678290.534499999135733
1657,1658,179316,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Back,Back,Back,-999,10,-999,10R,CAN,-999,-999,-999, , , ,10,10R,Arctic Drainage Area,Aire de drainage de l'Arctique,Back,Back,-999, ,20090827,EDT, ,4048306.561400000005960,134961260601.000000000000000
1658,1659,179416,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,46281.826380400001653,94782435.345400005578995
1659,1660,179516,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,19794.498497600001429,27579768.635800000280142
1660,1661,179616,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,113327.314427000004798,264215703.296999990940094
1661,1662,179716,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,16702.257970300001034,12449292.266899999231100
1662,1663,179816,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,32524.523031299999275,41097266.383699998259544
1663,1664,179916,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,27774.268630400001712,29490784.220699999481440
1664,1665,180016,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Foxe Basin - Melville Peninsula,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999,40,-999,06R,CAN,-999,-999,-999, , , ,06,06R,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999, ,20090827,EDT, ,10027.437348499999644,6194087.918279999867082
1665,1666,180116,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,35298.609933200001251,58129816.689300000667572
1666,1667,180216,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Coronation Gulf - Queen Maud Gulf,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999,10,-999,10Q,CAN,-999,-999,-999, , , ,10,10Q,Arctic Drainage Area,Aire de drainage de l'Arctique,Coronation Gulf - Queen Maud Gulf,Baie du Couronnement - Golfe de la Reine-Maud,-999, ,20090827,EDT, ,10682.877983200000017,7245433.872039999812841
1667,1668,180316,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,44543.731981999997515,111296967.297000005841255
1668,1669,180416,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,23001.498695300000691,35280007.324100002646446
1669,1670,180516,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,21070.486158299998351,22360093.593299999833107
1670,1671,180616,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Back,Back,Back,-999,10,-999,10R,CAN,-999,-999,-999, , , ,10,10R,Arctic Drainage Area,Aire de drainage de l'Arctique,Back,Back,-999, ,20090827,EDT, ,30508.665004200000112,39947841.670199997723103
1671,1672,180716,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,25927.237699900000734,42627759.844800002872944
1672,1673,180816,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,28567.588052700000844,52831028.521899998188019
1673,1674,180916,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,23522.799486299998534,34373867.310599997639656
1674,1675,181016,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,38035.420018800003163,81331576.904200002551079
1675,1676,181116,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,94389.720104399995762,314261540.050999999046326
1676,1677,181216,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,33930.545922099998279,56595326.176600001752377
1677,1678,181316,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,21891.102106900001672,33815259.591600000858307
1678,1679,181416,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,33950.338657400003285,50980649.378899998962879
1679,1680,181516,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,106763.916087000005064,321746094.810000002384186
1680,1681,181616,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Foxe Basin - Melville Peninsula,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999,40,-999,06R,CAN,-999,-999,-999, , , ,06,06R,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999, ,20090827,EDT, ,65950.718796899993322,118839920.149000003933907
1681,1682,181716,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,49719.388341799996851,96636218.539399996399879
1682,1683,181816,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Western Hudson Bay - Northern,Western Hudson Bay - Northern,Ouest de la baie d'Hudson - Nord,-999,40,-999,06O,CAN,-999,-999,-999, , , ,06,06O,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Western Hudson Bay - Northern,Ouest de la baie d'Hudson - Nord,-999, ,20090827,EDT, ,2128147.310949999839067,54068403493.900001525878906
1683,1684,181916,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Foxe Basin - Southampton Island,Foxe Basin - Southampton Island,Bassin Fox - Île Southampton,-999,40,-999,06Q,CAN,-999,-999,-999, , , ,06,06Q,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Foxe Basin - Southampton Island,Bassin Fox - Île Southampton,-999, ,20090827,EDT, ,17390.091689199998655,17000743.453400000929832
1684,1685,182016,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Foxe Basin - Melville Peninsula,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999,40,-999,06R,CAN,-999,-999,-999, , , ,06,06R,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Foxe Basin - Melville Peninsula,Bassin Fox - Presqu'île Melville,-999, ,20090827,EDT, ,17562.124272000000929,16832935.175900001078844
1685,1686,182116,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Foxe Basin - Southampton Island,Foxe Basin - Southampton Island,Bassin Fox - Île Southampton,-999,40,-999,06Q,CAN,-999,-999,-999, , , ,06,06Q,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Foxe Basin - Southampton Island,Bassin Fox - Île Southampton,-999, ,20090827,EDT, ,226259.309081999992486,1022856949.679999947547913
1686,1687,182216,Hudson Bay,Bahía de Hudson,Baie d'Hudson,Hudson Bay Seaboard,Litoral Bahía de Hudson,Littoral Baie d'Hudson, , , ,Hudson Strait - Baffin and Southampton Islands,Hudson Strait - Baffin and Southampton Islands,Détroit d'Hudson - Île de Baffin et île Southampton,-999,40,-999,06T,CAN,-999,-999,-999, , , ,06,06T,Western and Northern Hudson Bay Drainage Area,Aire de drainage de l'ouest et du nord de la baie d'Hudson,Hudson Strait - Baffin and Southampton Islands,Détroit d'Hudson - Île de Baffin et île Southampton,-999, ,20090827,EDT, ,2928477.018110000062734,40400842312.300003051757813
1687,1688,182316,Pacific Ocean,Océano Pacífico,Océan Pacifique,Pacific Ocean Seaboard,Litoral Océano Pacífico,Littoral Océan Pacifique, , , ,Northern Boundary Ranges,Northern Boundary Ranges,Chaînons Boundary septentrionaux,1,50,-999,08B,CAN,-999,-999,-999, , , ,08,08B,Pacific Drainage Area,Aire de drainage du Pacifique,Northern Coastal Waters of B.C.,Eaux côtières du Nord de la C.-B.,-999, ,20090827,EDT, ,435798.566159999987576,2936663701.670000076293945
1688,1689,182416,Arctic Ocean,Océano Ártico,Océan Arctique,Arctic Ocean Seaboard,Litoral Océano Ártico,Littoral Océan Arctique, , , ,Baffin Island - Arctic Drainage,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999,10,-999,10U,CAN,-999,-999,-999, , , ,10,10U,Arctic Drainage Area,Aire de drainage de l'Arctique,Baffin Island - Arctic Drainage,Île de Baffin - Hydrographie de l'Arctique,-999, ,20090827,EDT, ,20524.619455500000186,24512545.024599999189377
